Date,Longitude,Latitude,MP
2000-04-01,-75,30.5,-2.109906453
2011-06-01,160,-40,-2.108873968
2012-02-01,-68.5,20.5,-2.107905397
2007-08-01,-123.5,36.5,-2.107335082
2007-05-01,-64.5,35.5,-2.107161676
2011-03-01,-67,19.5,-2.106334414
2007-01-01,-121,34.5,-2.10620749
2011-03-01,-163,20,-2.105907129
2004-04-01,-162.5,15.5,-2.105632834
2011-05-01,-159.5,18.5,-2.104290743
2001-06-01,-68,40.5,-2.104084526
2007-10-01,-64,35.5,-2.104084526
2000-04-01,-59.5,31.5,-2.104084525
2002-02-01,-77,28,-2.104084436
2005-03-01,-75,19,-2.104042576
2000-04-01,-64,32,-2.103569099
2011-05-01,-88,28.5,-2.10351748
2006-03-01,-82,24.5,-2.103393439
2001-02-01,-77.5,27.5,-2.102918974
2005-04-01,-70.5,31.5,-2.102594868
2011-02-01,-78.5,28.5,-2.10237269
2000-02-01,-76.5,25.5,-2.101683654
2006-04-01,-117.5,32.5,-2.099859466
2008-10-01,-118,33,-2.099504069
2012-11-01,-154,20,-2.0989432
2011-02-01,37,-34,-2.097977724
2001-03-01,-79.5,26,-2.097946609
2011-03-01,121,-36.5,-2.097058215
2018-03-01,9.5,43,-2.096910013
2019-12-01,-1.5,45.5,-2.096910013
2017-10-01,1,50.5,-2.096910013
2011-06-01,-78.5,31.5,-2.095469836
2001-08-01,-58.5,45,-2.094614994
2002-10-01,-61.5,34.5,-2.094614993
2006-12-01,-68,19,-2.092457884
2008-04-01,-68.5,21,-2.092392031
2000-03-01,-76.5,19,-2.092232585
2012-06-01,-159,24,-2.091905288
2008-11-01,-110,22.5,-2.09181274
2004-05-01,-157.5,21.5,-2.091730915
2010-12-01,-26,14.5,-2.091713132
1999-12-01,-78.5,18.5,-2.091514981
1999-11-01,-59.5,11.5,-2.091514981
1998-10-01,-59.5,30.5,-2.091514981
2012-10-01,-59.5,36,-2.090243415
2017-08-01,124,21,-2.088842391
2000-02-01,-69,22,-2.088740723
2006-10-01,-119,33.5,-2.087268669
2016-02-01,153.5,-40.5,-2.087246696
2002-05-01,-79.5,25.5,-2.087083551
2006-10-01,-123.5,32,-2.087025369
2012-11-01,-151.5,21.5,-2.086905614
2000-10-01,-59,29,-2.086756578
2012-04-01,-60.5,21.5,-2.086186148
2005-08-01,-68.5,40,-2.08604661
2002-07-01,-134,55.5,-2.085125862
2002-04-01,-76.5,26,-2.084293841
2007-10-01,-65.5,37,-2.084269943
1999-05-01,-64.5,33,-2.083617848
2011-05-01,-84,25.5,-2.083552987
2011-12-01,-79.5,19,-2.0793207
2007-02-01,-147,-15,-2.07861938
1998-02-01,-68,26,-2.07769929
2007-10-01,-59,26.5,-2.077549486
2008-07-01,-134.5,40.5,-2.076831444
2011-03-01,-79,-32.5,-2.076239364
2005-10-01,-57.5,32,-2.076149859
2011-06-01,-78.5,32,-2.075720714
2012-11-01,-151.5,22,-2.074801471
2012-01-01,-152,-16.5,-2.073925995
2008-06-01,-154.5,30,-2.073182018
2011-07-01,-159,23,-2.072174439
2000-03-01,-78,19,-2.071717102
2004-05-01,-150.5,31,-2.071628678
2012-03-01,-105.5,-26.5,-2.071117636
1999-10-01,-63,35,-2.070581074
2001-12-01,-75,18,-2.070578239
2009-10-01,-60.5,32,-2.070576978
2000-10-01,-62.5,27.5,-2.070317134
2007-10-01,-58,22.5,-2.070205071
2000-04-01,-63.5,32.5,-2.069718385
2002-10-01,-117.5,32.5,-2.06953169
2003-07-01,-137,41,-2.06953169
2003-07-01,-143.5,41,-2.06953169
2006-12-01,-70,20,-2.069255627
2017-09-01,150,35,-2.068033885
2006-09-01,-164.5,55.5,-2.0664726
2005-04-01,-62,32,-2.065694976
2011-02-01,33.5,-34,-2.065643917
1999-04-01,-66.5,32,-2.065501549
1998-04-01,-69,31.5,-2.065501549
1998-10-01,-60.5,31.5,-2.065501549
2010-06-01,-44.5,27.5,-2.065398123
2017-08-01,128,21,-2.063989204
2011-02-01,15.5,-33,-2.063625347
2008-11-01,-108,20.5,-2.06337537
2007-11-01,-109,19,-2.062763943
2012-05-01,-159,16,-2.062585116
2016-02-01,153,-42.5,-2.062482108
2011-07-01,-42,23.5,-2.06237828
1999-11-01,-58,26.5,-2.061721485
2012-02-01,-70.5,26.5,-2.06082109
2011-04-01,-116.5,-26,-2.060670317
2000-09-01,-111,1,-2.060567649
2000-03-01,-71,20,-2.059620345
2005-06-01,-70,43,-2.058680819
2012-02-01,-71,26,-2.058484773
2011-07-01,-20.5,31,-2.055550795
2009-05-01,-67,37,-2.055517328
1998-04-01,-70.5,31,-2.055517328
1999-02-01,-67.5,26,-2.055517328
2006-10-01,-124,30.5,-2.055041158
2012-11-01,-150.5,23,-2.054273186
2011-08-01,135.5,-36,-2.054160553
2012-07-01,141.5,-12.5,-2.054039296
2011-06-01,-69.5,15,-2.053175533
2005-02-01,-72.5,28,-2.052526467
2000-02-01,-82.5,25.5,-2.052285322
2010-10-01,-143.5,12.5,-2.052123029
2016-02-01,153,-41.5,-2.05207638
2006-07-01,-124,33,-2.051687031
2011-10-01,-58,38,-2.051510716
2010-10-01,-59.5,33,-2.050609993
2001-04-01,-60.5,24,-2.050490806
2005-04-01,-59.5,20.5,-2.050255953
2006-07-01,-120.5,34,-2.050084953
2006-10-01,-118,33,-2.04852187
2008-07-01,-132,40,-2.048376839
2001-02-01,-73.5,26.5,-2.047558083
2011-05-01,6.5,39.5,-2.045805748
1999-04-01,-63,30.5,-2.045757491
2019-10-01,142.5,58.5,-2.045757491
2010-10-01,-126.5,36.5,-2.045757491
2018-02-01,141,18,-2.045757491
2019-10-01,163.5,62,-2.045757491
2012-07-01,-129,40,-2.045221985
2006-10-01,-59.5,28.5,-2.044786061
2006-05-01,-163,56,-2.043358046
2006-07-01,-121.5,34.5,-2.042036394
2006-04-01,-82.5,16.5,-2.041213273
2010-11-01,-147.5,14.5,-2.038429822
2010-10-01,-126,28,-2.038186326
2007-01-01,-119,32,-2.037898654
2006-02-01,-76,27.5,-2.037706802
2006-11-01,-119.5,34,-2.036212173
2007-01-01,-121.5,33,-2.036188632
2014-08-01,19.5,59,-2.032979152
2010-06-01,-46,26.5,-2.031517051
2012-02-01,8.5,42.5,-2.030326054
2006-05-01,-158.5,22.5,-2.030300138
2001-02-01,-81,24,-2.029929714
1998-11-01,-59.5,19.5,-2.029045613
2009-11-01,-65.5,17.5,-2.029005565
2002-10-01,-58.5,29.5,-2.027348081
2019-01-01,121,26,-2.026872146
2011-04-01,-92.5,-31.5,-2.026872146
2011-07-01,-159.5,37,-2.025058808
2006-10-01,-123,31.5,-2.024756587
2012-08-01,115.5,-20.5,-2.024568191
2005-04-01,-59,24,-2.021474134
2006-10-01,-124,33,-2.021363052
1999-05-01,-65,28.5,-2.021148479
2005-10-01,-118.5,33.5,-2.020976753
2012-07-01,144,-13.5,-2.019996628
2006-02-01,-74.5,27,-2.019993811
2009-11-01,-146.5,15.5,-2.01993368
2011-03-01,-159,19,-2.018673298
2011-10-01,-129.5,23.5,-2.018673298
2004-03-01,-157,18.5,-2.018224254
1999-10-01,-64.5,33,-2.017728767
1999-02-01,-68,24.5,-2.017728767
2004-12-01,-72,18,-2.017251611
2011-01-01,-82.5,24,-2.016880996
2005-07-01,-141,43,-2.011138197
2010-07-01,-70,39,-2.01068548
2012-03-01,-80,19,-2.009519194
2012-07-01,-71,39.5,-2.008309775
2016-02-01,154.5,-38.5,-2.007888512
2007-02-01,-77,25.5,-2.007376605
2001-01-01,-82.5,24,-2.007376605
2005-09-01,-68.5,41.5,-2.007376605
2001-07-01,-60.5,43,-2.007376605
2001-02-01,-74,27,-2.007376605
2000-10-01,-68.5,37,-2.007376605
2001-06-01,-64.5,38.5,-2.007376605
2004-12-01,-63.5,14,-2.007376604
2000-11-01,-61.5,13,-2.007376545
2000-12-01,-83,16.5,-2.007376404
2003-12-01,-67.5,12.5,-2.007373464
2012-07-01,-132.5,40,-2.004810874
2007-05-01,-65,29,-2.004149105
2010-07-01,-68.5,36.5,-2.003536815
2003-03-01,-79,20,-2.003324499
2005-04-01,-60,19.5,-2.003167432
2000-11-01,-57,24.5,-2.002881268
2010-12-01,-24,20.5,-2.002841424
2012-10-01,-62,36.5,-2.002314427
2009-07-01,-70,39.5,-2.001622497
2010-10-01,-58,24.5,-2.00134776
2013-07-01,-6.5,56.5,-2
2018-09-01,0,50,-2
2010-03-01,-60.5,26.5,-2
2011-03-01,135,-39,-1.999981715
2000-10-01,-92,4,-1.999974312
2012-11-01,-57.5,19.5,-1.999403016
2005-02-01,-68.5,26,-1.999093729
2007-03-01,-76,19,-1.998100807
2009-08-01,-123.5,32.5,-1.996432683
2011-04-01,177.5,-31,-1.99569734
2008-11-01,-58.5,22,-1.995215234
2010-12-01,-82,24,-1.995213316
2003-12-01,-68,13,-1.994968179
2000-11-01,-59,23.5,-1.994954896
2012-04-01,-156.5,19.5,-1.994828222
2011-10-01,-55.5,25,-1.994441967
2004-05-01,-156,24,-1.994022213
2010-06-01,-43,30,-1.991785536
2010-06-01,-46,27,-1.991399828
2012-05-01,170.5,-22,-1.990962017
2008-07-01,-138,37.5,-1.990179716
2004-02-01,-69.5,22.5,-1.988931045
2011-04-01,-172,24.5,-1.98871287
2010-10-01,-128,23,-1.988167633
1999-04-01,-75,24,-1.987162775
1998-04-01,-73.5,24.5,-1.987162775
2012-04-01,-75,29.5,-1.987162775
2009-11-01,-59,21.5,-1.987156848
2012-04-01,-79,29.5,-1.987025711
2001-03-01,-82,21.5,-1.98701215
2010-10-01,-143,12,-1.986529186
2021-02-01,73.5,15.5,-1.986202438
2010-11-01,-58,23.5,-1.98328665
2009-06-01,-157.5,24,-1.983246756
1999-10-01,-61.5,34.5,-1.982705823
2011-04-01,-96,-30.5,-1.979512757
2000-04-01,-72.5,31,-1.978003834
2002-05-01,-65,35.5,-1.97668197
2010-07-01,-143.5,42.5,-1.97632362
2009-10-01,-132.5,12.5,-1.976263514
2010-11-01,-58,23,-1.975719365
2012-09-01,125.5,-12.5,-1.975701421
2002-05-01,-65.5,37,-1.97490125
2010-10-01,-128.5,22,-1.97473279
2012-07-01,142,-10.5,-1.974694135
2005-07-01,-145.5,41.5,-1.973912417
2011-04-01,-80.5,19.5,-1.972613974
1998-11-01,-59.5,20.5,-1.971395244
2012-07-01,-70,40.5,-1.970616222
2010-07-01,-140,42,-1.970521411
2005-07-01,-158,27,-1.970101831
2007-05-01,-64.5,39.5,-1.969556688
2012-03-01,-159,18.5,-1.968953554
2012-04-01,154,-28.5,-1.968909653
2011-04-01,-93.5,-31.5,-1.967711339
2019-01-01,120.5,25.5,-1.966576245
1999-04-01,-75.5,25.5,-1.966576245
1998-10-01,-62,33.5,-1.966576245
1998-02-01,-70,28,-1.966576245
2010-06-01,-53.5,32,-1.966576236
2010-07-01,-153.5,39.5,-1.966352957
2000-07-01,-70,42,-1.966241399
2001-09-01,-69.5,42.5,-1.966241399
2002-05-01,-73.5,31.5,-1.966241399
2000-11-01,-62,17,-1.966240258
2011-04-01,-120.5,-26,-1.96590187
2005-10-01,-60.5,36.5,-1.965475925
2009-04-01,-68.5,27,-1.965259785
2001-04-01,-60.5,21.5,-1.964170279
2004-05-01,-71.5,32,-1.963595315
2000-04-01,-70.5,31.5,-1.962915069
2002-02-01,-72,25.5,-1.960529776
2001-06-01,-63.5,43.5,-1.959731502
2001-02-01,-76,18.5,-1.959463687
2001-04-01,-72.5,26,-1.958929343
2019-12-01,-2,46,-1.958607315
2011-03-01,-47,33,-1.957183949
2001-03-01,-79.5,27,-1.956813361
2002-04-01,-156,19,-1.956718674
2006-07-01,-123,34,-1.955931913
2012-06-01,-159,23,-1.95401434
2005-10-01,-118,33,-1.953569528
2013-02-01,147,-19,-1.953054833
2007-05-01,-65,20.5,-1.952382292
2001-05-01,-65,30.5,-1.951725509
2005-04-01,-59,27.5,-1.951471784
2011-05-01,-162.5,11.5,-1.951194276
2005-03-01,-70,20,-1.950318938
2012-05-01,-64,29.5,-1.949284542
2006-06-01,-71,41,-1.947927225
2005-04-01,-60.5,19,-1.947927225
2007-12-01,-73,16.5,-1.947519381
2011-03-01,-164.5,21,-1.947074663
1999-04-01,-74.5,25,-1.946921557
1998-02-01,-71.5,28.5,-1.946921557
2011-05-01,11.5,39,-1.946422213
2001-10-01,-59,24,-1.946171493
2008-06-01,-155.5,30,-1.945345776
2007-02-01,-144.5,-12.5,-1.944002163
2012-06-01,-155.5,33,-1.943351218
2006-07-01,-123.5,31,-1.943028226
2007-01-01,-119.5,32,-1.942561136
2003-05-01,-77,30.5,-1.94233983
2000-10-01,-57.5,29,-1.94095332
2005-05-01,-64,20,-1.940256582
2007-07-01,-129.5,38.5,-1.940174139
2012-04-01,-159,19.5,-1.940144288
2010-10-01,-66.5,36,-1.93930216
2003-11-01,-57.5,19,-1.93778367
2010-10-01,-125,29,-1.937726763
2008-07-01,-69,42.5,-1.936481928
2000-03-01,-74.5,19,-1.93588691
2010-10-01,-127,25,-1.935779048
2007-01-01,-124,36,-1.935542011
2003-10-01,-63.5,37,-1.934847869
2003-06-01,-64.5,42,-1.934768785
2010-10-01,-152,23.5,-1.934511647
2000-02-01,-70,23,-1.934322521
2004-12-01,-63.5,13,-1.933742082
2000-07-01,-70.5,40.5,-1.933488411
2012-02-01,-143,-14,-1.933360192
2005-03-01,-82,24,-1.932868614
2019-04-01,107,5.5,-1.931814138
2010-07-01,-67.5,35.5,-1.931814117
2011-12-01,-68,19,-1.931541611
2002-04-01,-73.5,23.5,-1.929324094
2011-03-01,-78,-34,-1.92929429
2011-05-01,-141.5,20,-1.928737187
2006-07-01,-121,34.5,-1.928380787
2013-08-01,69.5,79,-1.928117993
2000-04-01,-74,30.5,-1.927324092
2000-11-01,-57.5,27,-1.927324092
2001-04-01,-74,31,-1.92732297
2001-03-01,-73,20.5,-1.927301174
2006-03-01,-79.5,25.5,-1.927179549
2000-10-01,-64.5,36.5,-1.926835043
2011-04-01,-176.5,29,-1.926718943
2009-06-01,-157.5,22,-1.926512538
2001-06-01,-71,41,-1.926346638
2001-02-01,-70,23,-1.92603628
2003-11-01,-108.5,19.5,-1.925760371
2002-12-01,-77.5,19,-1.925261453
2011-07-01,-160,28,-1.925112595
2003-07-01,-157,24,-1.925028109
1998-12-01,-84.5,17,-1.924453039
1999-04-01,-73.5,26,-1.924453039
1999-11-01,-59.5,20.5,-1.924453039
1999-02-01,-68,25,-1.924453039
2001-03-01,-72.5,20.5,-1.92324851
2008-06-01,-151.5,31,-1.921998165
2007-04-01,-73,29.5,-1.920968822
2004-05-01,-78.5,31,-1.920664383
2004-02-01,-70.5,24,-1.920477337
2001-04-01,-65,29.5,-1.920005975
2005-05-01,-63.5,33.5,-1.919094665
2004-04-01,-73,24,-1.918906101
2009-04-01,-70,28,-1.918593869
2007-04-01,-76,28.5,-1.918383489
2016-11-01,124,23,-1.91721463
2004-09-01,-70,42.5,-1.913786111
2005-07-01,-148,40.5,-1.912738573
2007-10-01,-109.5,24.5,-1.911809654
2008-03-01,-73,23,-1.911470801
2017-09-01,146.5,40,-1.910094889
1999-04-01,-69.5,35.5,-1.910094889
2016-12-01,98.5,-6.5,-1.906578315
2006-04-01,-85.5,16,-1.906072056
2011-04-01,-175.5,26,-1.905599298
2000-04-01,-69.5,32,-1.904752577
2006-02-01,-73,26,-1.903614043
2003-04-01,-83.5,24.5,-1.903487043
2000-02-01,-71.5,24.5,-1.902647255
2010-04-01,-76,18.5,-1.901537065
2007-01-01,-123,33,-1.899998908
2008-06-01,-158,25.5,-1.89990226
2012-03-01,-108.5,-27,-1.899703555
1999-05-01,-65.5,35.5,-1.899629455
2004-03-01,-69,19.5,-1.899428835
2006-07-01,-119.5,34,-1.898924536
2011-04-01,-156,21.5,-1.894510929
2001-05-01,-65,32,-1.893773019
2000-03-01,-85,24.5,-1.893276684
2011-08-01,140,-38,-1.892868725
2000-07-01,-70,40,-1.892752971
2011-04-01,-126.5,-24.5,-1.892502332
2011-03-01,113.5,-31.5,-1.891105446
2001-05-01,-65,29,-1.890417708
2000-04-01,-59,25,-1.888741418
2006-10-01,-123.5,30,-1.887884381
2006-10-01,-121.5,31,-1.887539347
2018-11-01,-2.5,46.5,-1.886056648
2006-10-01,-121,35,-1.886056648
2016-10-01,-3,47,-1.886056648
1998-04-01,-77.5,30,-1.886056648
2017-09-01,131,16,-1.886056648
2013-05-01,6.5,39.5,-1.885157141
2010-02-01,-80,25,-1.883733794
2006-07-01,-119.5,33.5,-1.882741358
2011-08-01,-43.5,45.5,-1.882172662
2004-05-01,-64,36,-1.882134801
2001-04-01,-60,25.5,-1.8821348
2000-05-01,-69,20,-1.882036124
2005-09-01,-68.5,40,-1.881943022
2007-07-01,-158.5,24.5,-1.881746257
2012-06-01,-158.5,30,-1.881723884
2006-07-01,-118.5,33,-1.879725376
2016-02-01,141,24.5,-1.879426069
2006-12-01,-74.5,19.5,-1.87930043
2006-04-01,-118.5,32,-1.879262516
2010-05-01,-69.5,30.5,-1.878790875
2000-04-01,-58.5,29.5,-1.878572205
2006-04-01,-77.5,17,-1.878493503
2006-10-01,-59.5,24,-1.878391973
2001-10-01,-117,31.5,-1.877952521
2002-10-01,-57,26,-1.87670451
2001-04-01,-70.5,31,-1.876671701
2006-02-01,-74,19,-1.876548229
2007-07-01,-69.5,42.5,-1.876430887
2012-08-01,118,-19,-1.876148359
2016-12-01,95.5,-17.5,-1.876148359
2013-12-01,10,43,-1.87447843
2010-07-01,-148.5,41.5,-1.873719107
2011-11-01,-78.5,-33,-1.873015054
2006-10-01,-65.5,39.5,-1.872551284
2018-11-01,-2.5,46,-1.872363747
2004-03-01,-78.5,26,-1.871748159
2012-06-01,172,-22.5,-1.871219481
1998-06-01,-71,41,-1.869666232
2019-09-01,79.5,74,-1.869666232
2019-09-01,63,72,-1.869666232
1998-10-01,-61,27,-1.869666232
2009-04-01,-69,27.5,-1.869221398
2004-10-01,-56.5,26,-1.868840891
2015-09-01,12,38,-1.868774455
2010-10-01,-129.5,20,-1.868620181
2016-02-01,155.5,-35,-1.866461092
2006-11-01,-60.5,16,-1.865812379
1999-02-01,-68,25.5,-1.865658997
2003-02-01,-158,21,-1.865460423
2001-04-01,-65,29,-1.865243528
2004-02-01,-82,24,-1.865237739
2005-02-01,-70.5,27.5,-1.864886213
2000-04-01,-66,30.5,-1.863770862
2012-04-01,153.5,-26.5,-1.863711614
2006-11-01,-124.5,33.5,-1.863273554
2011-08-01,144.5,-42,-1.862694982
2009-05-01,-65.5,34.5,-1.862419195
2010-03-01,-63,26.5,-1.862074757
2007-01-01,-120.5,32,-1.861754616
2016-03-01,140,31,-1.860120914
2001-07-01,-66,34.5,-1.859756343
2000-11-01,-56.5,26,-1.85975633
2005-03-01,-81.5,24,-1.859755899
2000-10-01,-60.5,27.5,-1.859748462
2010-07-01,-60,31,-1.859748177
2002-01-01,-83,24.5,-1.85973659
2010-07-01,-58,29.5,-1.858648566
2012-06-01,8.5,42.5,-1.858627533
2004-04-01,-79.5,20,-1.858511001
2007-07-01,-126.5,38.5,-1.857969784
2006-07-01,-122.5,31,-1.857491356
2004-04-01,-73,23,-1.856833246
2004-12-01,-115,16.5,-1.856805557
2013-04-01,-2.5,43.5,-1.854235945
2015-04-01,8.5,42.5,-1.853871964
1998-10-01,-60,22.5,-1.853871964
2018-01-01,139,-48,-1.853871964
2003-10-01,-57,31.5,-1.853622413
2008-04-01,-70.5,29,-1.853466501
2005-10-01,-61.5,37.5,-1.853417749
2006-05-01,-158.5,33,-1.852987453
2007-04-01,-60.5,26.5,-1.852605072
2000-03-01,-84,16,-1.852549515
2000-06-01,-72,27.5,-1.850994472
1999-05-01,-65,34.5,-1.84853165
2011-05-01,-163.5,9,-1.848078073
2001-03-01,-83.5,23.5,-1.847302817
2002-04-01,-157.5,20,-1.847216807
2011-02-01,4,-31.5,-1.846241284
2007-02-01,-71,24,-1.845919789
2005-05-01,-64,33,-1.845829148
2012-06-01,-159,28.5,-1.844935725
2013-08-01,123,31,-1.844663963
2014-06-01,14,76.5,-1.844663963
2011-04-01,-154.5,25,-1.843750531
2005-05-01,-64.5,21,-1.841199358
2013-05-01,7,39.5,-1.841078544
2003-07-01,-132,40,-1.840707495
2012-01-01,-82,24.5,-1.839387577
2001-04-01,-61,27.5,-1.838923508
2006-11-01,-121,34,-1.838631998
2012-08-01,-71,41,-1.838409084
2000-04-01,-66,28.5,-1.837351969
2006-10-01,-118.5,33.5,-1.836507468
2011-11-01,-156.5,19.5,-1.836381853
2016-04-01,121,40,-1.835647144
1999-04-01,-64.5,32.5,-1.835647144
2004-02-01,-80,28,-1.833368175
2007-04-01,-67,32.5,-1.833245927
2011-04-01,-176,-18.5,-1.833114258
2005-07-01,-158,26.5,-1.833106884
2004-05-01,-150,32,-1.831931782
2011-04-01,-70.5,20,-1.831558388
2001-07-01,-67,35.5,-1.830881351
2005-04-01,-61,30.5,-1.830879539
2012-04-01,-80,28.5,-1.830641601
2003-07-01,-149,37.5,-1.830373682
2012-08-01,116,-19.5,-1.829738285
2000-04-01,-71,32,-1.828968356
2011-05-01,-82,24,-1.828276008
2012-05-01,8.5,42.5,-1.828243641
2006-07-01,-123,32.5,-1.827890115
2000-10-01,-65,32,-1.826295558
2001-10-01,-107.5,22.5,-1.826120391
2006-07-01,-121,32.5,-1.825128183
2006-05-01,-155,37,-1.824559534
2019-02-01,128.5,32.5,-1.824256455
2017-09-01,130,10,-1.823908741
2012-09-01,115,-20,-1.823533233
2006-07-01,-120,31.5,-1.822508985
2006-05-01,-157,34.5,-1.822094358
1999-10-01,-64,36.5,-1.821404331
2016-03-01,140,32,-1.821023053
1998-10-01,-61.5,27.5,-1.821023053
2012-10-01,-59,34,-1.821023053
2006-07-01,-124,32,-1.81943383
2000-02-01,-78.5,28,-1.817564842
2000-04-01,-67,32,-1.8171481
2007-10-01,-62.5,33,-1.816995342
2000-04-01,-72,31.5,-1.816560014
2005-02-01,-71.5,27.5,-1.816074063
2006-02-01,-79,17.5,-1.815061466
2000-10-01,-57,29,-1.814168056
2001-05-01,-64.5,33,-1.814088581
2006-07-01,-122.5,32,-1.813025834
2010-07-01,-69,37,-1.812672715
2011-03-01,150.5,-38.5,-1.81252082
2002-10-01,-69.5,41.5,-1.81250224
2003-10-01,-57.5,23,-1.811903812
2009-06-01,-157.5,26,-1.811661756
2005-05-01,-64.5,29,-1.811591789
2003-07-01,-150,36.5,-1.811583825
2007-10-01,-59.5,28,-1.811380057
2003-06-01,-70,42.5,-1.810937377
2012-06-01,-68,37.5,-1.810338009
2012-10-01,-57,21.5,-1.809295157
2010-06-01,-43.5,30,-1.809181442
2012-07-01,-143.5,39,-1.808778326
2010-12-01,-26,12.5,-1.807107521
2013-08-01,123,30,-1.806875402
2012-09-01,113,-28.5,-1.805870522
2011-04-01,-161,33.5,-1.8057042
2010-08-01,8.5,42,-1.80502857
2007-10-01,-59.5,28.5,-1.804567758
2001-08-01,-70,42.5,-1.803809826
2005-06-01,-70.5,39,-1.803809826
2001-05-01,-65.5,34,-1.803809826
2003-05-01,-68,30.5,-1.80369992
2019-12-01,39.5,-5.5,-1.803547458
2005-06-01,-69.5,43.5,-1.803227488
2012-04-01,152.5,-33,-1.802849224
2010-07-01,-63,31.5,-1.801927629
2007-04-01,-58.5,22.5,-1.80054413
2007-01-01,-84.5,24.5,-1.799041375
2016-02-01,141,15.5,-1.798602876
2010-12-01,-78.5,16.5,-1.798159663
2011-05-01,-139,19.5,-1.798112979
2007-01-01,-119.5,33.5,-1.796526572
2011-02-01,27.5,-35,-1.796163146
2011-05-01,-166,4,-1.796094315
2014-03-01,-9,43.5,-1.795880017
2016-10-01,-1,50,-1.795880017
2006-05-01,-166,55,-1.79586858
2011-04-01,-154,27,-1.795764757
2003-11-01,-57.5,22,-1.795650619
2000-04-01,-67.5,28,-1.794028463
2006-07-01,-120.5,33.5,-1.793699808
2012-10-01,-124.5,32.5,-1.793559821
2009-10-01,-61,33,-1.793174124
2012-05-01,-64,27,-1.791751359
2001-05-01,-65.5,23.5,-1.791418169
2010-10-01,-151.5,24.5,-1.791162231
2006-07-01,-121.5,33,-1.790958266
1999-11-01,-61.5,15.5,-1.790484985
1999-04-01,-74.5,31.5,-1.790484985
2006-07-01,-118.5,32.5,-1.790181724
2010-10-01,-131,17.5,-1.789726527
2012-10-01,-57.5,29.5,-1.789062809
2003-12-01,-108.5,17.5,-1.788622568
2017-02-01,140.5,30,-1.787812396
2006-10-01,-122,31.5,-1.786539489
2011-06-01,-88,7,-1.785965015
2012-06-01,175,-20,-1.785898118
2010-07-01,-49.5,27.5,-1.785302762
1999-10-01,-66.5,37.5,-1.782587852
2005-07-01,-157,31,-1.781244649
2012-04-01,-159.5,18.5,-1.78111165
2011-01-01,-78,-33.5,-1.780718871
2006-07-01,-118,33,-1.779273288
2011-03-01,-88,-32.5,-1.778436885
2007-01-01,-118.5,33.5,-1.77732878
2009-06-01,-157,28,-1.77684642
2006-04-01,-74.5,23,-1.776277471
2000-04-01,-60.5,31.5,-1.775956167
2010-11-01,-149.5,15,-1.775801448
2001-10-01,-59,29.5,-1.772131301
2011-05-01,6,39.5,-1.771341772
2005-04-01,-68.5,32,-1.770828656
2010-07-01,-157.5,34,-1.769914506
2010-10-01,-128.5,35.5,-1.769701406
2018-10-01,-3.5,47,-1.769551079
2015-01-01,1,50.5,-1.769551079
2008-06-01,-152.5,31,-1.769490216
2012-04-01,151,-35.5,-1.769254193
2011-01-01,-29.5,-7.5,-1.7690498
2007-03-01,-157,21,-1.767923426
2000-10-01,-67.5,35.5,-1.767755226
2005-10-01,-59,36,-1.767182145
2019-02-01,129,28.5,-1.76700389
2016-02-01,141,19,-1.76700389
2002-10-01,-62.5,37,-1.766555007
2018-11-01,-11,50.5,-1.765826335
2004-05-01,-149,37,-1.765206799
2000-03-01,-82,17,-1.765153015
2003-07-01,-69.5,40,-1.765098281
2005-10-01,-58.5,33,-1.764762694
2011-10-01,-55,30,-1.763865291
2007-07-01,-153,30.5,-1.763848115
2006-10-01,-59.5,25.5,-1.76259977
2011-12-01,-66.5,19,-1.762225553
2019-07-01,141.5,41.5,-1.761953897
1999-02-01,-75.5,24.5,-1.761953897
1999-11-01,-57.5,25.5,-1.761953897
2011-07-01,-156,40.5,-1.760861084
2011-03-01,-160,19,-1.760680684
2012-04-01,-162,6,-1.759709107
2002-10-01,-119.5,32.5,-1.759386709
2010-10-01,-126.5,26.5,-1.758641615
2000-10-01,-60.5,29.5,-1.758107729
2011-05-01,7.5,39,-1.757741601
2011-04-01,-179.5,-25.5,-1.757265856
2001-04-01,-60.5,23.5,-1.757136289
2002-05-01,-62,30,-1.757085823
2011-10-01,-55,28,-1.756589892
2011-11-01,-57,17,-1.754487332
2012-11-01,-153,20.5,-1.753793973
2007-01-01,-121,32.5,-1.753663014
2006-07-01,-123,33,-1.752380512
2011-04-01,-112,-27,-1.752182213
2002-04-01,-74,24,-1.752008957
2005-03-01,-69.5,19.5,-1.751940641
2001-03-01,-71.5,20,-1.751881867
2003-05-01,-72.5,31,-1.751753796
